transaction_id,account_id,transaction_date,transaction_type,amount,channel
17400,739,2025-11-02,Погашение кредита,-66466.79,Банкомат
17401,537,2024-05-25,Погашение кредита,-70123.74,Отделение
17402,93,2023-07-04,Погашение кредита,-136067.55,Отделение
17403,62,2025-10-17,Пополнение,101491.53,Отделение
17404,461,2025-01-27,Оплата услуг,-126186.54,Банкомат
17405,48,2025-10-15,Пополнение,99988.0,Онлайн
17406,873,2024-12-12,Оплата услуг,-99657.5,Отделение
17407,892,2025-05-31,Списание,-23845.39,Банкомат
17408,151,2025-09-29,Перевод,-2604.66,Онлайн
17409,711,2025-02-08,Оплата услуг,-133294.34,Отделение
17410,255,2025-10-08,Оплата услуг,-139520.61,Онлайн
17411,806,2025-07-06,Перевод,-115493.11,Отделение
17412,438,2025-09-20,Оплата услуг,-90901.17,Онлайн
17413,694,2025-11-19,Списание,-55965.93,Отделение
17414,548,2025-08-09,Пополнение,103966.64,Отделение
17415,68,2024-10-31,Погашение кредита,-43081.21,Онлайн
17416,622,2023-09-02,Оплата услуг,-79432.19,Колл-центр
17417,637,2025-11-07,Погашение кредита,-146204.61,Онлайн
17418,270,2025-05-02,Погашение кредита,-127759.61,Онлайн
17419,10,2025-06-04,Погашение кредита,-109874.3,Банкомат
17420,813,2024-06-01,Перевод,-6058.23,Отделение
17421,771,2025-12-19,Списание,-147796.7,Колл-центр
17422,708,2025-09-11,Погашение кредита,-58874.83,Колл-центр
17423,632,2025-12-08,Перевод,-53015.65,Отделение
17424,4,2025-11-08,Пополнение,123156.65,Колл-центр
17425,465,2023-05-14,Списание,-118586.45,Банкомат
17426,969,2025-12-30,Пополнение,57191.2,Банкомат
17427,971,2025-12-14,Списание,-34277.07,Банкомат
17428,590,2024-10-04,Списание,-45267.65,Колл-центр
17429,108,2025-12-23,Погашение кредита,-135322.47,Банкомат
17430,709,2025-08-29,Перевод,-35652.63,Отделение
17431,226,2025-12-21,Оплата услуг,-10561.05,Отделение
17432,697,2025-06-08,Оплата услуг,-128530.33,Онлайн
17433,127,2025-07-31,Пополнение,106116.61,Колл-центр
17434,20,2025-09-18,Перевод,-121702.13,Банкомат
17435,857,2025-12-23,Списание,-115305.56,Отделение
17436,606,2025-01-12,Оплата услуг,-119082.26,Колл-центр
17437,368,2023-12-08,Пополнение,68663.99,Онлайн
17438,698,2025-11-13,Перевод,-94177.01,Отделение
17439,743,2023-11-25,Пополнение,80201.22,Онлайн
17440,558,2025-09-18,Оплата услуг,-43739.58,Банкомат
17441,69,2023-02-02,Оплата услуг,-91961.99,Колл-центр
17442,68,2025-04-17,Перевод,-95192.23,Колл-центр
17443,716,2024-07-17,Погашение кредита,-116213.45,Онлайн
17444,60,2025-12-31,Списание,-7142.07,Отделение
17445,719,2025-12-19,Погашение кредита,-32527.07,Отделение
17446,406,2023-07-16,Погашение кредита,-76331.37,Колл-центр
17447,646,2025-12-31,Пополнение,89074.17,Банкомат
17448,194,2025-11-30,Списание,-50002.07,Банкомат
17449,9,2025-11-17,Оплата услуг,-21239.36,Онлайн
17450,2,2024-10-22,Оплата услуг,-19340.54,Отделение
17451,374,2025-03-29,Оплата услуг,-70114.28,Отделение
17452,305,2025-04-23,Погашение кредита,-6950.41,Банкомат
17453,502,2024-03-04,Пополнение,136322.51,Отделение
17454,840,2025-01-11,Оплата услуг,-88058.94,Банкомат
17455,210,2025-10-27,Оплата услуг,-23183.19,Отделение
17456,994,2025-05-12,Списание,-61514.9,Онлайн
17457,248,2025-06-13,Пополнение,72952.18,Онлайн
17458,116,2025-07-31,Перевод,-110894.19,Отделение
17459,397,2025-12-25,Перевод,-65967.56,Колл-центр
17460,646,2025-12-29,Погашение кредита,-49578.21,Банкомат
17461,243,2025-08-12,Оплата услуг,-28816.29,Отделение
17462,404,2025-07-10,Оплата услуг,-3140.9,Онлайн
17463,508,2025-05-02,Пополнение,67012.93,Колл-центр
17464,649,2025-12-17,Перевод,-15073.17,Отделение
17465,307,2025-06-17,Списание,-69060.15,Банкомат
17466,390,2025-10-29,Погашение кредита,-70636.5,Банкомат
17467,689,2025-01-05,Пополнение,136033.67,Отделение
17468,682,2025-12-20,Пополнение,112263.57,Онлайн
17469,876,2025-10-08,Погашение кредита,-5445.92,Онлайн
17470,47,2025-09-02,Списание,-130119.7,Колл-центр
17471,104,2025-10-20,Перевод,-67911.11,Онлайн
17472,884,2025-03-30,Пополнение,137769.99,Отделение
17473,216,2025-08-05,Списание,-146674.66,Онлайн
17474,206,2023-02-20,Пополнение,90446.16,Отделение
17475,50,2025-11-16,Погашение кредита,-133518.88,Онлайн
17476,23,2025-05-28,Списание,-82718.23,Отделение
17477,415,2024-09-05,Пополнение,141272.02,Банкомат
17478,245,2025-03-10,Погашение кредита,-53059.08,Колл-центр
17479,233,2025-06-23,Пополнение,75221.99,Банкомат
17480,7,2025-09-03,Погашение кредита,-95435.44,Банкомат
17481,350,2025-02-27,Списание,-62561.15,Отделение
17482,120,2023-09-18,Списание,-15854.99,Отделение
17483,822,2025-02-02,Пополнение,143728.31,Онлайн
17484,169,2025-09-11,Списание,-14479.37,Отделение
17485,131,2024-06-06,Пополнение,24112.74,Онлайн
17486,716,2025-08-19,Списание,-43162.61,Колл-центр
17487,198,2024-12-09,Перевод,-36800.41,Банкомат
17488,512,2024-06-02,Списание,-65115.5,Банкомат
17489,524,2025-03-05,Пополнение,38235.47,Онлайн
17490,285,2025-04-10,Оплата услуг,-132072.5,Онлайн
17491,291,2025-01-09,Списание,-124060.9,Колл-центр
17492,735,2025-08-04,Погашение кредита,-53205.68,Онлайн
17493,210,2025-07-23,Оплата услуг,-25903.97,Отделение
17494,131,2024-12-16,Погашение кредита,-135178.17,Онлайн
17495,791,2025-12-09,Погашение кредита,-105814.23,Онлайн
17496,177,2023-02-04,Перевод,-145511.81,Отделение
17497,127,2025-07-25,Списание,-118464.42,Отделение
17498,499,2024-09-19,Погашение кредита,-147916.44,Онлайн
17499,142,2025-12-20,Списание,-116711.89,Банкомат
17500,132,2024-10-25,Перевод,-78623.46,Колл-центр
17501,777,2024-12-14,Перевод,-41649.76,Колл-центр
17502,952,2023-12-22,Погашение кредита,-94874.19,Колл-центр
17503,337,2025-11-23,Пополнение,47442.88,Банкомат
17504,179,2024-06-03,Пополнение,114326.24,Онлайн
17505,968,2025-06-18,Погашение кредита,-723.89,Отделение
17506,950,2025-03-06,Оплата услуг,-70686.67,Отделение
17507,543,2024-10-17,Перевод,-27689.34,Онлайн
17508,669,2025-03-22,Списание,-106032.86,Отделение
17509,242,2025-12-13,Списание,-74798.76,Банкомат
17510,114,2024-09-08,Пополнение,67769.27,Отделение
17511,555,2025-10-02,Погашение кредита,-104002.96,Колл-центр
17512,527,2025-08-07,Оплата услуг,-66941.09,Банкомат
17513,300,2024-10-24,Списание,-131546.33,Колл-центр
17514,716,2023-10-12,Перевод,-128211.57,Колл-центр
17515,867,2025-12-28,Погашение кредита,-10807.66,Отделение
17516,735,2025-07-08,Оплата услуг,-132762.76,Банкомат
17517,132,2025-08-14,Списание,-73704.13,Онлайн
17518,472,2023-11-24,Погашение кредита,-22873.23,Онлайн
17519,227,2025-12-19,Списание,-79889.64,Онлайн
17520,34,2025-12-22,Погашение кредита,-58865.25,Отделение
17521,382,2025-03-23,Списание,-98079.52,Колл-центр
17522,454,2024-11-02,Списание,-101684.99,Банкомат
17523,855,2025-11-26,Оплата услуг,-67019.21,Отделение
17524,742,2025-07-23,Оплата услуг,-24468.55,Отделение
17525,22,2025-10-13,Списание,-93919.88,Отделение
17526,616,2025-11-06,Погашение кредита,-64291.62,Онлайн
17527,311,2025-12-26,Перевод,-67518.64,Банкомат
17528,77,2025-12-29,Списание,-23510.27,Банкомат
17529,759,2025-10-11,Списание,-83502.9,Банкомат
17530,21,2025-04-21,Оплата услуг,-88615.93,Отделение
17531,40,2025-12-20,Перевод,-28095.89,Банкомат
17532,125,2025-11-22,Перевод,-6222.99,Банкомат
17533,478,2025-12-12,Списание,-102128.97,Онлайн
17534,116,2025-08-22,Списание,-37143.72,Онлайн
17535,273,2025-02-24,Оплата услуг,-92668.89,Онлайн
17536,584,2024-05-26,Перевод,-20472.7,Банкомат
17537,471,2024-12-22,Оплата услуг,-92614.74,Колл-центр
17538,617,2024-01-28,Списание,-118580.53,Колл-центр
17539,927,2024-10-25,Погашение кредита,-26857.57,Онлайн
17540,92,2025-10-31,Погашение кредита,-80063.97,Онлайн
17541,651,2025-11-30,Списание,-55090.2,Колл-центр
17542,530,2025-03-10,Перевод,-116509.72,Отделение
17543,76,2025-06-06,Погашение кредита,-25374.93,Колл-центр
17544,68,2024-12-21,Оплата услуг,-59799.95,Онлайн
17545,380,2025-08-16,Перевод,-83097.04,Банкомат
17546,431,2024-08-05,Списание,-121123.51,Банкомат
17547,587,2025-12-29,Списание,-54945.66,Банкомат
17548,147,2025-11-30,Пополнение,55973.47,Банкомат
17549,296,2025-12-06,Перевод,-91252.42,Онлайн
17550,873,2025-09-02,Перевод,-129636.84,Банкомат
17551,693,2025-11-07,Списание,-45923.59,Отделение
17552,905,2024-06-27,Перевод,-107978.89,Отделение
17553,101,2025-02-22,Перевод,-147782.63,Колл-центр
17554,502,2025-02-02,Перевод,-122430.27,Отделение
17555,716,2024-07-16,Списание,-128441.4,Банкомат
17556,875,2025-12-02,Оплата услуг,-25749.85,Банкомат
17557,998,2025-12-04,Перевод,-85813.31,Колл-центр
17558,867,2025-12-28,Списание,-99094.56,Банкомат
17559,673,2025-04-02,Пополнение,76466.94,Онлайн
17560,398,2025-05-25,Оплата услуг,-122686.95,Онлайн
17561,37,2023-07-01,Перевод,-52880.84,Отделение
17562,63,2025-02-14,Пополнение,89737.73,Колл-центр
17563,168,2025-01-13,Оплата услуг,-100325.24,Банкомат
17564,664,2025-11-07,Списание,-19652.02,Онлайн
17565,98,2025-02-21,Оплата услуг,-48669.85,Отделение
17566,370,2025-03-13,Перевод,-110370.18,Колл-центр
17567,55,2025-10-07,Перевод,-85209.54,Банкомат
17568,795,2024-09-04,Погашение кредита,-52946.14,Колл-центр
17569,413,2025-08-12,Погашение кредита,-119215.25,Банкомат
17570,210,2025-03-09,Оплата услуг,-125514.91,Банкомат
17571,167,2025-09-04,Перевод,-120376.32,Отделение
17572,468,2025-12-25,Погашение кредита,-97215.87,Онлайн
17573,936,2025-10-24,Оплата услуг,-12639.21,Банкомат
17574,31,2024-04-09,Перевод,-33241.11,Колл-центр
17575,159,2025-11-06,Оплата услуг,-127348.2,Отделение
17576,199,2025-10-24,Погашение кредита,-120797.97,Онлайн
17577,188,2025-03-02,Оплата услуг,-128924.57,Онлайн
17578,635,2024-04-01,Погашение кредита,-144641.44,Отделение
17579,198,2025-03-08,Пополнение,74659.22,Банкомат
17580,819,2024-07-05,Перевод,-27914.74,Отделение
17581,514,2025-11-15,Оплата услуг,-59710.79,Банкомат
17582,523,2025-01-18,Списание,-113229.69,Банкомат
17583,19,2024-05-23,Пополнение,51901.72,Отделение
17584,960,2024-10-10,Оплата услуг,-1844.21,Колл-центр
17585,383,2025-09-01,Перевод,-101591.39,Банкомат
17586,445,2025-10-14,Оплата услуг,-23473.11,Отделение
17587,44,2025-04-21,Погашение кредита,-77253.75,Онлайн
17588,121,2025-11-18,Погашение кредита,-142550.36,Отделение
17589,681,2025-07-31,Пополнение,71485.54,Отделение
17590,678,2024-07-22,Списание,-89272.9,Банкомат
17591,228,2025-11-27,Оплата услуг,-47814.48,Отделение
17592,189,2025-12-17,Перевод,-113760.12,Колл-центр
17593,77,2025-11-23,Погашение кредита,-31496.41,Банкомат
17594,180,2025-12-19,Пополнение,112256.08,Колл-центр
17595,243,2025-02-14,Оплата услуг,-71250.88,Колл-центр
17596,621,2025-11-10,Пополнение,92773.63,Колл-центр
17597,850,2024-08-07,Списание,-45722.46,Онлайн
17598,4,2025-11-10,Пополнение,89010.39,Онлайн
17599,182,2025-07-07,Перевод,-144975.08,Колл-центр
17600,7,2024-10-21,Списание,-57049.01,Онлайн
17601,772,2025-11-08,Списание,-77115.01,Отделение
17602,82,2025-03-14,Пополнение,137857.98,Колл-центр
17603,820,2024-10-24,Оплата услуг,-126569.02,Колл-центр
17604,440,2025-09-13,Оплата услуг,-7669.73,Онлайн
17605,517,2023-05-11,Пополнение,105435.08,Онлайн
17606,305,2024-11-03,Пополнение,132296.02,Отделение
17607,478,2025-09-07,Оплата услуг,-65441.69,Онлайн
17608,332,2025-12-10,Погашение кредита,-60999.46,Колл-центр
17609,206,2023-10-18,Погашение кредита,-146606.51,Отделение
17610,966,2024-12-27,Погашение кредита,-134491.95,Банкомат
17611,626,2025-02-19,Погашение кредита,-105936.48,Отделение
17612,817,2025-11-28,Перевод,-80484.43,Банкомат
17613,17,2025-10-02,Пополнение,134025.76,Колл-центр
17614,30,2025-08-13,Перевод,-128345.04,Отделение
17615,708,2025-07-31,Оплата услуг,-66371.79,Колл-центр
17616,781,2025-03-20,Погашение кредита,-44264.59,Онлайн
17617,973,2025-10-10,Оплата услуг,-30193.21,Банкомат
17618,771,2025-11-13,Погашение кредита,-41233.75,Колл-центр
17619,949,2025-10-13,Перевод,-112787.96,Онлайн
17620,104,2025-12-21,Пополнение,127038.15,Отделение
17621,637,2024-10-01,Оплата услуг,-32412.77,Онлайн
17622,364,2025-10-06,Погашение кредита,-142622.38,Банкомат
17623,201,2025-11-02,Списание,-112172.19,Банкомат
17624,767,2025-11-10,Списание,-93102.01,Отделение
17625,936,2025-12-24,Пополнение,24712.24,Онлайн
17626,530,2025-09-01,Пополнение,101668.44,Отделение
17627,706,2025-06-12,Списание,-30975.59,Отделение
17628,507,2025-07-10,Перевод,-98628.18,Банкомат
17629,187,2024-08-08,Пополнение,105228.84,Колл-центр
17630,831,2025-11-26,Перевод,-16487.81,Онлайн
17631,659,2024-12-16,Оплата услуг,-108555.96,Банкомат
17632,428,2023-01-14,Перевод,-13127.44,Онлайн
17633,31,2024-10-29,Пополнение,74699.88,Отделение
17634,54,2025-03-25,Списание,-59343.35,Отделение
17635,795,2024-05-05,Списание,-86582.9,Колл-центр
17636,687,2025-08-08,Погашение кредита,-141281.21,Отделение
17637,528,2025-02-10,Списание,-61569.56,Онлайн
17638,569,2025-12-20,Оплата услуг,-77019.19,Онлайн
17639,143,2025-09-08,Погашение кредита,-146855.18,Отделение
17640,44,2025-07-19,Погашение кредита,-127731.05,Онлайн
17641,123,2025-12-05,Перевод,-22036.15,Отделение
17642,542,2025-12-22,Погашение кредита,-24071.53,Банкомат
17643,442,2024-01-05,Списание,-95862.54,Колл-центр
17644,47,2025-07-25,Оплата услуг,-38140.08,Колл-центр
17645,39,2025-11-20,Оплата услуг,-62859.26,Банкомат
17646,49,2024-06-10,Оплата услуг,-124415.0,Онлайн
17647,518,2025-12-15,Погашение кредита,-109365.54,Отделение
17648,645,2025-12-29,Пополнение,14639.75,Онлайн
17649,65,2025-04-29,Перевод,-18046.58,Банкомат
17650,45,2025-12-31,Списание,-67273.34,Онлайн
17651,199,2025-10-18,Оплата услуг,-76388.18,Отделение
17652,305,2024-12-09,Перевод,-1238.1,Колл-центр
17653,262,2025-10-29,Оплата услуг,-28007.39,Отделение
17654,323,2025-12-14,Оплата услуг,-50879.25,Онлайн
17655,94,2025-05-04,Списание,-91507.73,Банкомат
17656,383,2025-11-03,Оплата услуг,-24892.87,Онлайн
17657,243,2025-10-21,Погашение кредита,-63284.1,Онлайн
17658,148,2025-11-22,Пополнение,71944.85,Отделение
17659,752,2024-12-25,Списание,-77094.94,Колл-центр
17660,353,2024-01-04,Погашение кредита,-141204.98,Банкомат
17661,264,2023-07-06,Пополнение,93999.01,Онлайн
17662,485,2025-12-24,Пополнение,135243.71,Банкомат
17663,641,2025-04-12,Пополнение,136565.79,Онлайн
17664,41,2025-12-08,Оплата услуг,-116269.76,Онлайн
17665,432,2025-10-06,Погашение кредита,-17371.99,Колл-центр
17666,989,2025-07-28,Оплата услуг,-11114.9,Онлайн
17667,547,2025-12-16,Списание,-78616.24,Отделение
17668,319,2025-12-06,Пополнение,2469.28,Отделение
17669,751,2025-10-21,Погашение кредита,-31030.39,Онлайн
17670,630,2025-10-06,Списание,-48230.65,Колл-центр
17671,373,2025-12-10,Пополнение,27644.15,Онлайн
17672,211,2025-07-13,Оплата услуг,-67125.46,Колл-центр
17673,904,2025-12-12,Списание,-139498.95,Онлайн
17674,89,2025-01-12,Погашение кредита,-133464.95,Отделение
17675,648,2025-12-13,Пополнение,37272.63,Онлайн
17676,81,2025-12-29,Пополнение,33102.21,Онлайн
17677,236,2025-09-06,Списание,-134663.93,Банкомат
17678,358,2025-05-12,Пополнение,75312.35,Отделение
17679,14,2025-09-05,Погашение кредита,-94153.86,Колл-центр
17680,130,2025-02-08,Перевод,-84427.14,Банкомат
17681,117,2025-08-01,Погашение кредита,-29279.89,Банкомат
17682,393,2024-09-14,Оплата услуг,-75657.43,Банкомат
17683,184,2025-12-06,Оплата услуг,-100383.23,Отделение
17684,626,2025-09-29,Пополнение,142306.0,Отделение
17685,486,2025-02-21,Пополнение,87085.02,Отделение
17686,112,2025-12-10,Списание,-6333.89,Банкомат
17687,333,2025-12-23,Пополнение,140520.48,Онлайн
17688,661,2025-03-25,Списание,-65282.97,Колл-центр
17689,342,2025-10-24,Пополнение,30890.59,Отделение
17690,690,2025-11-14,Погашение кредита,-149471.27,Онлайн
17691,62,2025-11-17,Погашение кредита,-75236.51,Онлайн
17692,997,2025-08-22,Оплата услуг,-105535.98,Банкомат
17693,766,2025-04-12,Пополнение,20765.72,Банкомат
17694,665,2023-09-13,Перевод,-73001.47,Банкомат
17695,527,2025-07-06,Пополнение,38586.25,Банкомат
17696,708,2025-08-30,Оплата услуг,-84737.61,Отделение
17697,191,2025-06-30,Оплата услуг,-114400.51,Онлайн
17698,7,2024-11-02,Списание,-26129.29,Отделение
17699,727,2025-10-13,Перевод,-94667.92,Онлайн
17700,776,2025-03-25,Списание,-133434.8,Банкомат
17701,981,2025-11-21,Перевод,-75972.14,Отделение
17702,231,2025-07-06,Списание,-145160.38,Колл-центр
17703,838,2025-07-25,Пополнение,96303.26,Банкомат
17704,327,2025-12-04,Погашение кредита,-5590.39,Онлайн
17705,185,2025-11-04,Перевод,-30082.33,Колл-центр
17706,169,2025-10-03,Пополнение,34319.15,Онлайн
17707,543,2025-11-15,Оплата услуг,-65896.32,Отделение
17708,37,2025-06-20,Пополнение,106119.92,Онлайн
17709,658,2025-09-06,Перевод,-86663.91,Колл-центр
17710,5,2025-12-25,Оплата услуг,-69790.28,Колл-центр
17711,167,2025-06-07,Списание,-114070.54,Онлайн
17712,812,2025-12-08,Списание,-91906.19,Банкомат
17713,884,2025-06-27,Списание,-992.04,Колл-центр
17714,242,2025-12-28,Погашение кредита,-43600.04,Колл-центр
17715,55,2025-08-03,Списание,-9823.54,Колл-центр
17716,224,2025-11-29,Пополнение,95852.05,Банкомат
17717,925,2025-05-08,Оплата услуг,-17395.73,Отделение
17718,433,2024-12-13,Погашение кредита,-20423.6,Колл-центр
17719,274,2025-10-23,Погашение кредита,-89750.11,Отделение
17720,630,2025-12-05,Погашение кредита,-109196.46,Банкомат
17721,440,2025-01-24,Оплата услуг,-42176.36,Отделение
17722,513,2025-12-29,Перевод,-100265.94,Банкомат
17723,230,2025-12-09,Перевод,-20149.88,Онлайн
17724,123,2025-03-05,Пополнение,58173.26,Колл-центр
17725,817,2025-12-31,Списание,-75414.58,Отделение
17726,735,2025-03-06,Погашение кредита,-53984.81,Онлайн
17727,994,2025-07-29,Перевод,-47934.82,Онлайн
17728,964,2025-11-12,Перевод,-79426.5,Онлайн
17729,932,2025-01-07,Списание,-111694.74,Колл-центр
17730,715,2025-05-14,Списание,-31523.45,Банкомат
17731,268,2024-11-13,Оплата услуг,-81303.74,Колл-центр
17732,36,2025-12-26,Оплата услуг,-54311.53,Банкомат
17733,696,2025-07-14,Оплата услуг,-119263.21,Колл-центр
17734,761,2025-09-26,Списание,-26171.82,Отделение
17735,388,2025-07-06,Списание,-135971.2,Онлайн
17736,107,2025-05-30,Списание,-31779.75,Отделение
17737,405,2025-05-31,Списание,-115562.84,Онлайн
17738,329,2025-10-29,Пополнение,119681.58,Банкомат
17739,798,2023-08-12,Пополнение,64662.22,Онлайн
17740,594,2025-12-05,Оплата услуг,-120066.37,Отделение
17741,14,2025-11-13,Погашение кредита,-80023.56,Отделение
17742,372,2025-11-28,Перевод,-8215.74,Онлайн
17743,255,2025-03-26,Перевод,-23284.02,Колл-центр
17744,565,2025-12-27,Оплата услуг,-144990.01,Отделение
17745,105,2025-09-13,Списание,-49672.55,Онлайн
17746,332,2025-12-28,Оплата услуг,-102325.47,Колл-центр
17747,484,2024-07-09,Пополнение,34374.34,Колл-центр
17748,512,2025-08-24,Погашение кредита,-41013.17,Онлайн
17749,827,2023-11-17,Перевод,-89341.26,Онлайн
17750,273,2025-09-24,Оплата услуг,-118047.7,Банкомат
17751,949,2024-09-11,Оплата услуг,-120084.68,Отделение
17752,605,2025-10-19,Списание,-61694.35,Онлайн
17753,183,2025-09-30,Списание,-142729.91,Онлайн
17754,350,2025-12-21,Пополнение,50519.1,Банкомат
17755,357,2024-08-04,Списание,-39306.51,Онлайн
17756,128,2025-11-17,Списание,-79618.25,Отделение
17757,989,2025-01-31,Перевод,-101700.99,Банкомат
17758,540,2024-06-22,Погашение кредита,-126577.61,Колл-центр
17759,307,2025-05-21,Перевод,-100225.85,Отделение
17760,5,2025-12-27,Погашение кредита,-119790.88,Колл-центр
17761,342,2025-12-28,Пополнение,29056.44,Онлайн
17762,246,2025-10-24,Списание,-50084.23,Отделение
17763,110,2025-12-20,Пополнение,84475.5,Онлайн
17764,424,2024-12-22,Списание,-119678.51,Отделение
17765,856,2025-11-21,Списание,-128369.46,Банкомат
17766,116,2025-09-29,Перевод,-96642.93,Онлайн
17767,451,2024-10-31,Оплата услуг,-6120.33,Отделение
17768,955,2023-06-27,Пополнение,80364.25,Отделение
17769,243,2025-10-07,Оплата услуг,-39122.31,Отделение
17770,35,2025-03-15,Погашение кредита,-21706.61,Отделение
17771,472,2025-08-01,Погашение кредита,-102356.5,Онлайн
17772,303,2025-06-07,Перевод,-115579.61,Колл-центр
17773,835,2025-12-28,Пополнение,90719.79,Онлайн
17774,528,2025-11-30,Погашение кредита,-131626.76,Банкомат
17775,639,2025-01-02,Списание,-4089.68,Отделение
17776,617,2024-12-23,Оплата услуг,-54901.9,Онлайн
17777,562,2025-10-28,Списание,-276.87,Колл-центр
17778,235,2025-11-20,Перевод,-16075.45,Колл-центр
17779,149,2025-09-18,Оплата услуг,-102986.28,Онлайн
17780,960,2025-01-22,Перевод,-25499.19,Онлайн
17781,163,2025-11-25,Оплата услуг,-115093.24,Банкомат
17782,911,2025-07-06,Пополнение,87785.01,Онлайн
17783,487,2025-07-15,Списание,-10016.35,Онлайн
17784,230,2025-12-31,Пополнение,28796.05,Банкомат
17785,437,2024-10-13,Оплата услуг,-39366.28,Банкомат
17786,243,2025-05-29,Оплата услуг,-128660.91,Отделение
17787,778,2025-03-20,Погашение кредита,-100922.64,Онлайн
17788,348,2025-06-17,Пополнение,31899.7,Колл-центр
17789,526,2025-08-02,Пополнение,2303.19,Банкомат
17790,711,2025-09-02,Пополнение,12900.22,Колл-центр
17791,603,2025-12-01,Перевод,-29647.99,Колл-центр
17792,509,2025-10-22,Пополнение,27776.95,Отделение
17793,616,2025-02-20,Погашение кредита,-49033.37,Банкомат
17794,10,2025-01-26,Перевод,-92594.25,Онлайн
17795,247,2024-07-21,Пополнение,84175.38,Онлайн
17796,942,2025-10-23,Оплата услуг,-122784.32,Банкомат
17797,844,2025-01-10,Погашение кредита,-97138.71,Онлайн
17798,487,2025-12-21,Списание,-144233.17,Отделение
17799,98,2023-05-19,Пополнение,86581.75,Онлайн
17800,293,2023-10-27,Погашение кредита,-34097.76,Отделение
17801,596,2025-11-26,Пополнение,35911.55,Отделение
17802,594,2025-08-03,Пополнение,131075.26,Отделение
17803,914,2025-11-14,Погашение кредита,-6094.35,Отделение
17804,490,2025-12-27,Списание,-25249.35,Отделение
17805,264,2024-08-11,Списание,-94699.99,Онлайн
17806,757,2025-03-21,Погашение кредита,-147658.19,Онлайн
17807,405,2023-06-26,Пополнение,79881.22,Онлайн
17808,191,2025-09-02,Перевод,-76552.29,Отделение
17809,879,2025-11-02,Пополнение,100715.55,Колл-центр
17810,81,2025-12-31,Пополнение,57969.36,Отделение
17811,273,2025-03-26,Оплата услуг,-21889.54,Банкомат
17812,826,2025-12-26,Списание,-11561.42,Онлайн
17813,185,2025-02-21,Оплата услуг,-3772.11,Отделение
17814,58,2025-12-25,Списание,-84937.8,Банкомат
17815,467,2025-12-11,Списание,-135484.91,Колл-центр
17816,531,2025-09-05,Перевод,-91940.38,Отделение
17817,328,2025-11-02,Оплата услуг,-120212.0,Онлайн
17818,521,2025-11-11,Оплата услуг,-75941.22,Онлайн
17819,941,2025-07-17,Перевод,-127864.94,Онлайн
17820,485,2025-11-19,Списание,-132470.54,Колл-центр
17821,202,2025-11-11,Перевод,-52204.47,Онлайн
17822,713,2024-04-30,Списание,-103806.62,Отделение
17823,527,2025-09-04,Списание,-115573.33,Отделение
17824,531,2025-05-02,Пополнение,94074.43,Онлайн
17825,120,2023-06-02,Оплата услуг,-29203.47,Банкомат
17826,800,2025-01-02,Перевод,-45324.2,Онлайн
17827,853,2025-08-09,Списание,-87392.22,Онлайн
17828,651,2024-10-08,Пополнение,40814.2,Колл-центр
17829,279,2025-07-03,Списание,-13678.73,Отделение
17830,746,2025-12-10,Оплата услуг,-116064.98,Отделение
17831,306,2025-11-21,Перевод,-52776.72,Отделение
17832,515,2025-07-31,Оплата услуг,-149949.94,Онлайн
17833,867,2025-12-26,Оплата услуг,-33092.91,Отделение
17834,751,2025-11-06,Списание,-73696.62,Отделение
17835,590,2023-10-25,Списание,-5359.65,Отделение
17836,398,2024-08-21,Погашение кредита,-118913.03,Колл-центр
17837,69,2024-12-25,Оплата услуг,-24360.81,Банкомат
17838,618,2025-04-21,Перевод,-87868.94,Колл-центр
17839,856,2025-12-31,Погашение кредита,-24932.28,Онлайн
17840,528,2024-01-29,Перевод,-111935.77,Банкомат
17841,897,2024-09-29,Погашение кредита,-59408.83,Банкомат
17842,282,2025-11-01,Перевод,-112109.37,Банкомат
17843,344,2025-05-18,Погашение кредита,-124676.53,Онлайн
17844,345,2025-12-04,Погашение кредита,-57499.84,Колл-центр
17845,497,2025-12-29,Перевод,-93987.73,Банкомат
17846,621,2025-11-05,Перевод,-58333.95,Отделение
17847,753,2024-09-03,Оплата услуг,-112266.81,Банкомат
17848,69,2023-05-03,Пополнение,39897.36,Банкомат
17849,653,2025-11-04,Погашение кредита,-38967.46,Колл-центр
17850,299,2025-07-16,Оплата услуг,-3290.34,Онлайн
17851,582,2025-03-26,Списание,-68053.22,Колл-центр
17852,875,2025-06-13,Списание,-95672.03,Колл-центр
17853,958,2024-10-05,Погашение кредита,-84254.96,Онлайн
17854,287,2025-06-05,Пополнение,41047.11,Банкомат
17855,383,2025-07-28,Оплата услуг,-100874.71,Отделение
17856,775,2025-01-05,Списание,-25767.8,Банкомат
17857,530,2025-04-29,Пополнение,31503.92,Колл-центр
17858,76,2025-11-18,Пополнение,39748.44,Отделение
17859,35,2023-11-24,Пополнение,111136.82,Колл-центр
17860,771,2025-12-15,Перевод,-71990.45,Отделение
17861,739,2025-12-14,Перевод,-138483.45,Колл-центр
17862,187,2025-03-21,Оплата услуг,-105805.69,Онлайн
17863,86,2025-05-24,Списание,-117745.86,Онлайн
17864,348,2025-06-25,Перевод,-27574.24,Онлайн
17865,210,2025-05-07,Перевод,-137738.7,Колл-центр
17866,117,2024-08-01,Погашение кредита,-29314.76,Отделение
