payment_id,loan_id,due_date,amount_due,amount_paid,payment_status
14744,1222,2025-04-08,39088.56,39088.56,Оплачен вовремя
14745,1222,2025-05-08,39088.56,39088.56,Оплачен вовремя
14746,1222,2025-06-07,39088.56,39088.56,Оплачен вовремя
14747,1222,2025-07-07,39088.56,39088.56,Оплачен вовремя
14748,1222,2025-08-06,39088.56,39088.56,Оплачен вовремя
14749,1222,2025-09-05,39088.56,39088.56,Оплачен вовремя
14750,1222,2025-10-05,39088.56,39088.56,Оплачен вовремя
14751,1222,2025-11-04,39088.56,39088.56,Оплачен вовремя
14752,1222,2025-12-04,39088.56,39088.56,Оплачен вовремя
14753,1223,2025-11-07,30204.62,30204.62,Оплачен вовремя
14754,1223,2025-12-07,30204.62,30204.62,Оплачен вовремя
14755,1224,2024-11-03,16461.17,16461.17,Оплачен вовремя
14756,1224,2024-12-03,16461.17,16461.17,Оплачен вовремя
14757,1224,2025-01-02,16461.17,16461.17,Оплачен вовремя
14758,1224,2025-02-01,16461.17,16461.17,Оплачен вовремя
14759,1224,2025-03-03,16461.17,16461.17,Оплачен вовремя
14760,1224,2025-04-02,16461.17,16461.17,Оплачен вовремя
14761,1224,2025-05-02,16461.17,16461.17,Оплачен вовремя
14762,1224,2025-06-01,16461.17,16461.17,Оплачен вовремя
14763,1224,2025-07-01,16461.17,16461.17,Оплачен вовремя
14764,1224,2025-07-31,16461.17,16461.17,Оплачен вовремя
14765,1224,2025-08-30,16461.17,16461.17,Оплачен вовремя
14766,1224,2025-09-29,16461.17,16461.17,Оплачен вовремя
14767,1225,2023-05-15,45620.36,45620.36,Оплачен вовремя
14768,1225,2023-06-14,45620.36,45620.36,Оплачен вовремя
14769,1225,2023-07-14,45620.36,45620.36,Оплачен вовремя
14770,1225,2023-08-13,45620.36,45620.36,Оплачен вовремя
14771,1225,2023-09-12,45620.36,45620.36,Оплачен вовремя
14772,1225,2023-10-12,45620.36,45620.36,Оплачен вовремя
14773,1225,2023-11-11,45620.36,45620.36,Оплачен вовремя
14774,1225,2023-12-11,45620.36,45620.36,Оплачен вовремя
14775,1225,2024-01-10,45620.36,45620.36,Оплачен вовремя
14776,1225,2024-02-09,45620.36,45620.36,Оплачен вовремя
14777,1225,2024-03-10,45620.36,45620.36,Оплачен вовремя
14778,1225,2024-04-09,45620.36,45620.36,Оплачен вовремя
14779,1226,2025-08-09,38080.62,38080.62,Оплачен вовремя
14780,1226,2025-09-08,38080.62,38080.62,Оплачен вовремя
14781,1226,2025-10-08,38080.62,38080.62,Оплачен вовремя
14782,1226,2025-11-07,38080.62,38080.62,Оплачен вовремя
14783,1226,2025-12-07,38080.62,38080.62,Оплачен вовремя
14784,1227,2024-08-02,7264.31,7264.31,Оплачен вовремя
14785,1227,2024-09-01,7264.31,7264.31,Оплачен вовремя
14786,1227,2024-10-01,7264.31,7264.31,Оплачен вовремя
14787,1227,2024-10-31,7264.31,7264.31,Оплачен вовремя
14788,1227,2024-11-30,7264.31,7264.31,Оплачен вовремя
14789,1227,2024-12-30,7264.31,7264.31,Оплачен вовремя
14790,1227,2025-01-29,7264.31,7264.31,Оплачен вовремя
14791,1227,2025-02-28,7264.31,7264.31,Оплачен вовремя
14792,1227,2025-03-30,7264.31,7264.31,Оплачен вовремя
14793,1227,2025-04-29,7264.31,7264.31,Оплачен вовремя
14794,1227,2025-05-29,7264.31,7264.31,Оплачен вовремя
14795,1227,2025-06-28,7264.31,7264.31,Оплачен вовремя
14796,1228,2025-06-13,19775.66,19775.66,Оплачен вовремя
14797,1228,2025-07-13,19775.66,19775.66,Оплачен вовремя
14798,1228,2025-08-12,19775.66,19775.66,Оплачен вовремя
14799,1228,2025-09-11,19775.66,19775.66,Оплачен вовремя
14800,1228,2025-10-11,19775.66,19775.66,Оплачен вовремя
14801,1228,2025-11-10,19775.66,19775.66,Оплачен вовремя
14802,1228,2025-12-10,19775.66,19775.66,Оплачен вовремя
14803,1229,2022-09-25,15447.76,15447.76,Оплачен вовремя
14804,1229,2022-10-25,15447.76,15447.76,Оплачен вовремя
14805,1229,2022-11-24,15447.76,15447.76,Оплачен вовремя
14806,1229,2022-12-24,15447.76,15447.76,Оплачен вовремя
14807,1229,2023-01-23,15447.76,15447.76,Оплачен вовремя
14808,1229,2023-02-22,15447.76,15447.76,Оплачен вовремя
14809,1229,2023-03-24,15447.76,15447.76,Оплачен вовремя
14810,1229,2023-04-23,15447.76,15447.76,Оплачен вовремя
14811,1229,2023-05-23,15447.76,15447.76,Оплачен вовремя
14812,1229,2023-06-22,15447.76,15447.76,Оплачен вовремя
14813,1229,2023-07-22,15447.76,15447.76,Оплачен вовремя
14814,1229,2023-08-21,15447.76,15447.76,Оплачен вовремя
14815,1229,2023-09-20,15447.76,15447.76,Оплачен вовремя
14816,1229,2023-10-20,15447.76,15447.76,Оплачен вовремя
14817,1229,2023-11-19,15447.76,15447.76,Оплачен вовремя
14818,1229,2023-12-19,15447.76,15447.76,Оплачен вовремя
14819,1229,2024-01-18,15447.76,15447.76,Оплачен вовремя
14820,1229,2024-02-17,15447.76,15447.76,Оплачен вовремя
14821,1229,2024-03-18,15447.76,15447.76,Оплачен вовремя
14822,1229,2024-04-17,15447.76,15447.76,Оплачен вовремя
14823,1229,2024-05-17,15447.76,15447.76,Оплачен вовремя
14824,1229,2024-06-16,15447.76,15447.76,Оплачен вовремя
14825,1229,2024-07-16,15447.76,15447.76,Оплачен вовремя
14826,1229,2024-08-15,15447.76,15447.76,Оплачен вовремя
14827,1229,2024-09-14,15447.76,15447.76,Оплачен вовремя
14828,1229,2024-10-14,15447.76,15447.76,Оплачен вовремя
14829,1229,2024-11-13,15447.76,15447.76,Оплачен вовремя
14830,1229,2024-12-13,15447.76,15447.76,Оплачен вовремя
14831,1229,2025-01-12,15447.76,15447.76,Оплачен вовремя
14832,1229,2025-02-11,15447.76,15447.76,Оплачен вовремя
14833,1229,2025-03-13,15447.76,15447.76,Оплачен вовремя
14834,1229,2025-04-12,15447.76,15447.76,Оплачен вовремя
14835,1229,2025-05-12,15447.76,15447.76,Оплачен вовремя
14836,1229,2025-06-11,15447.76,15447.76,Оплачен вовремя
14837,1229,2025-07-11,15447.76,15447.76,Оплачен вовремя
14838,1229,2025-08-10,15447.76,15447.76,Оплачен вовремя
14839,1230,2025-09-05,35388.05,35388.05,Оплачен вовремя
14840,1230,2025-10-05,35388.05,35388.05,Оплачен вовремя
14841,1230,2025-11-04,35388.05,35388.05,Просрочен
14842,1230,2025-12-04,35388.05,35388.05,Оплачен вовремя
14843,1231,2022-10-23,34839.47,34839.47,Оплачен вовремя
14844,1231,2022-11-22,34839.47,34839.47,Оплачен вовремя
14845,1231,2022-12-22,34839.47,34839.47,Оплачен вовремя
14846,1231,2023-01-21,34839.47,34839.47,Оплачен вовремя
14847,1231,2023-02-20,34839.47,34839.47,Оплачен вовремя
14848,1231,2023-03-22,34839.47,34839.47,Оплачен вовремя
14849,1231,2023-04-21,34839.47,34839.47,Оплачен вовремя
14850,1231,2023-05-21,34839.47,34839.47,Оплачен вовремя
14851,1231,2023-06-20,34839.47,34839.47,Оплачен вовремя
14852,1231,2023-07-20,34839.47,34839.47,Оплачен вовремя
14853,1231,2023-08-19,34839.47,34839.47,Оплачен вовремя
14854,1231,2023-09-18,34839.47,34839.47,Оплачен вовремя
14855,1232,2022-12-28,288124.49,288124.49,Оплачен вовремя
14856,1232,2023-01-27,288124.49,288124.49,Оплачен вовремя
14857,1232,2023-02-26,288124.49,288124.49,Оплачен вовремя
14858,1232,2023-03-28,288124.49,288124.49,Оплачен вовремя
14859,1232,2023-04-27,288124.49,288124.49,Оплачен вовремя
14860,1232,2023-05-27,288124.49,288124.49,Оплачен вовремя
14861,1232,2023-06-26,288124.49,288124.49,Оплачен вовремя
14862,1232,2023-07-26,288124.49,288124.49,Оплачен вовремя
14863,1232,2023-08-25,288124.49,288124.49,Оплачен вовремя
14864,1232,2023-09-24,288124.49,288124.49,Оплачен вовремя
14865,1232,2023-10-24,288124.49,288124.49,Оплачен вовремя
14866,1232,2023-11-23,288124.49,288124.49,Оплачен вовремя
14867,1233,2023-10-26,41045.57,41045.57,Оплачен вовремя
14868,1233,2023-11-25,41045.57,41045.57,Оплачен вовремя
14869,1233,2023-12-25,41045.57,41045.57,Оплачен вовремя
14870,1233,2024-01-24,41045.57,41045.57,Оплачен вовремя
14871,1233,2024-02-23,41045.57,41045.57,Оплачен вовремя
14872,1233,2024-03-24,41045.57,41045.57,Оплачен вовремя
14873,1233,2024-04-23,41045.57,41045.57,Оплачен вовремя
14874,1233,2024-05-23,41045.57,41045.57,Оплачен вовремя
14875,1233,2024-06-22,41045.57,41045.57,Оплачен вовремя
14876,1233,2024-07-22,41045.57,41045.57,Оплачен вовремя
14877,1233,2024-08-21,41045.57,41045.57,Оплачен вовремя
14878,1233,2024-09-20,41045.57,41045.57,Оплачен вовремя
14879,1233,2024-10-20,41045.57,41045.57,Оплачен вовремя
14880,1233,2024-11-19,41045.57,41045.57,Оплачен вовремя
14881,1233,2024-12-19,41045.57,41045.57,Оплачен вовремя
14882,1233,2025-01-18,41045.57,41045.57,Оплачен вовремя
14883,1233,2025-02-17,41045.57,41045.57,Оплачен вовремя
14884,1233,2025-03-19,41045.57,41045.57,Оплачен вовремя
14885,1233,2025-04-18,41045.57,41045.57,Оплачен вовремя
14886,1233,2025-05-18,41045.57,41045.57,Оплачен вовремя
14887,1233,2025-06-17,41045.57,41045.57,Оплачен вовремя
14888,1233,2025-07-17,41045.57,41045.57,Оплачен вовремя
14889,1233,2025-08-16,41045.57,41045.57,Оплачен вовремя
14890,1233,2025-09-15,41045.57,41045.57,Оплачен вовремя
14891,1233,2025-10-15,41045.57,41045.57,Оплачен вовремя
14892,1233,2025-11-14,41045.57,41045.57,Оплачен вовремя
14893,1233,2025-12-14,41045.57,41045.57,Оплачен вовремя
14894,1234,2025-08-08,66897.73,66897.73,Оплачен вовремя
14895,1234,2025-09-07,66897.73,66897.73,Оплачен вовремя
14896,1234,2025-10-07,66897.73,66897.73,Оплачен вовремя
14897,1234,2025-11-06,66897.73,66897.73,Просрочен
14898,1234,2025-12-06,66897.73,66897.73,Оплачен вовремя
14899,1235,2023-06-24,801338.11,801338.11,Оплачен вовремя
14900,1235,2023-07-24,801338.11,801338.11,Оплачен вовремя
14901,1235,2023-08-23,801338.11,801338.11,Оплачен вовремя
14902,1235,2023-09-22,801338.11,801338.11,Оплачен вовремя
14903,1235,2023-10-22,801338.11,801338.11,Оплачен вовремя
14904,1235,2023-11-21,801338.11,801338.11,Оплачен вовремя
14905,1236,2025-09-05,329048.61,329048.61,Оплачен вовремя
14906,1236,2025-10-05,329048.61,329048.61,Оплачен вовремя
14907,1236,2025-11-04,329048.61,329048.61,Оплачен вовремя
14908,1236,2025-12-04,329048.61,329048.61,Оплачен вовремя
14909,1237,2025-03-15,620332.92,620332.92,Оплачен вовремя
14910,1237,2025-04-14,620332.92,620332.92,Оплачен вовремя
14911,1237,2025-05-14,620332.92,620332.92,Оплачен вовремя
14912,1238,2024-07-18,6407.31,6407.31,Оплачен вовремя
14913,1238,2024-08-17,6407.31,6407.31,Оплачен вовремя
14914,1238,2024-09-16,6407.31,6407.31,Оплачен вовремя
14915,1238,2024-10-16,6407.31,6407.31,Оплачен вовремя
14916,1238,2024-11-15,6407.31,6407.31,Оплачен вовремя
14917,1238,2024-12-15,6407.31,6407.31,Оплачен вовремя
14918,1238,2025-01-14,6407.31,6407.31,Оплачен вовремя
14919,1238,2025-02-13,6407.31,6407.31,Оплачен вовремя
14920,1238,2025-03-15,6407.31,6407.31,Оплачен вовремя
14921,1238,2025-04-14,6407.31,6407.31,Оплачен вовремя
14922,1238,2025-05-14,6407.31,6407.31,Оплачен вовремя
14923,1238,2025-06-13,6407.31,6407.31,Оплачен вовремя
14924,1238,2025-07-13,6407.31,6407.31,Оплачен вовремя
14925,1238,2025-08-12,6407.31,6407.31,Оплачен вовремя
14926,1238,2025-09-11,6407.31,6407.31,Оплачен вовремя
14927,1238,2025-10-11,6407.31,6407.31,Оплачен вовремя
14928,1238,2025-11-10,6407.31,6407.31,Оплачен вовремя
14929,1238,2025-12-10,6407.31,6407.31,Оплачен вовремя
14930,1239,2025-04-16,28109.48,28109.48,Оплачен вовремя
14931,1239,2025-05-16,28109.48,28109.48,Оплачен вовремя
14932,1239,2025-06-15,28109.48,28109.48,Оплачен вовремя
14933,1239,2025-07-15,28109.48,28109.48,Оплачен вовремя
14934,1239,2025-08-14,28109.48,28109.48,Оплачен вовремя
14935,1239,2025-09-13,28109.48,28109.48,Оплачен вовремя
14936,1239,2025-10-13,28109.48,28109.48,Оплачен вовремя
14937,1239,2025-11-12,28109.48,28109.48,Оплачен вовремя
14938,1239,2025-12-12,28109.48,28109.48,Оплачен вовремя
14939,1240,2025-11-27,14630.76,14630.76,Оплачен вовремя
14940,1240,2025-12-27,14630.76,14630.76,Оплачен вовремя
14941,1241,2025-05-15,4088.72,4088.72,Оплачен вовремя
14942,1241,2025-06-14,4088.72,4088.72,Просрочен
14943,1241,2025-07-14,4088.72,4088.72,Оплачен вовремя
14944,1241,2025-08-13,4088.72,4088.72,Оплачен вовремя
14945,1241,2025-09-12,4088.72,4088.72,Оплачен вовремя
14946,1241,2025-10-12,4088.72,4088.72,Оплачен вовремя
14947,1241,2025-11-11,4088.72,4088.72,Оплачен вовремя
14948,1241,2025-12-11,4088.72,4088.72,Просрочен
14949,1242,2025-08-30,11507.45,11507.45,Оплачен вовремя
14950,1242,2025-09-29,11507.45,11507.45,Оплачен вовремя
14951,1242,2025-10-29,11507.45,11507.45,Оплачен вовремя
14952,1242,2025-11-28,11507.45,11507.45,Оплачен вовремя
14953,1242,2025-12-28,11507.45,11507.45,Оплачен вовремя
14954,1243,2024-09-01,92427.5,92427.5,Оплачен вовремя
14955,1243,2024-10-01,92427.5,92427.5,Оплачен вовремя
14956,1243,2024-10-31,92427.5,92427.5,Оплачен вовремя
14957,1243,2024-11-30,92427.5,92427.5,Оплачен вовремя
14958,1243,2024-12-30,92427.5,92427.5,Оплачен вовремя
14959,1243,2025-01-29,92427.5,92427.5,Оплачен вовремя
14960,1243,2025-02-28,92427.5,92427.5,Оплачен вовремя
14961,1243,2025-03-30,92427.5,92427.5,Оплачен вовремя
14962,1243,2025-04-29,92427.5,92427.5,Оплачен вовремя
14963,1243,2025-05-29,92427.5,92427.5,Оплачен вовремя
14964,1243,2025-06-28,92427.5,92427.5,Оплачен вовремя
14965,1243,2025-07-28,92427.5,92427.5,Оплачен вовремя
14966,1243,2025-08-27,92427.5,92427.5,Оплачен вовремя
14967,1243,2025-09-26,92427.5,92427.5,Оплачен вовремя
14968,1243,2025-10-26,92427.5,92427.5,Оплачен вовремя
14969,1243,2025-11-25,92427.5,92427.5,Оплачен вовремя
14970,1244,2024-03-28,7925.7,7925.7,Оплачен вовремя
14971,1244,2024-04-27,7925.7,7925.7,Оплачен вовремя
14972,1244,2024-05-27,7925.7,7925.7,Оплачен вовремя
14973,1244,2024-06-26,7925.7,7925.7,Оплачен вовремя
14974,1244,2024-07-26,7925.7,7925.7,Оплачен вовремя
14975,1244,2024-08-25,7925.7,7925.7,Оплачен вовремя
14976,1244,2024-09-24,7925.7,7925.7,Оплачен вовремя
14977,1244,2024-10-24,7925.7,7925.7,Оплачен вовремя
14978,1244,2024-11-23,7925.7,7925.7,Оплачен вовремя
14979,1244,2024-12-23,7925.7,7925.7,Оплачен вовремя
14980,1244,2025-01-22,7925.7,7925.7,Оплачен вовремя
14981,1244,2025-02-21,7925.7,7925.7,Оплачен вовремя
14982,1244,2025-03-23,7925.7,7925.7,Оплачен вовремя
14983,1244,2025-04-22,7925.7,7925.7,Оплачен вовремя
14984,1244,2025-05-22,7925.7,7925.7,Оплачен вовремя
14985,1244,2025-06-21,7925.7,7925.7,Оплачен вовремя
14986,1244,2025-07-21,7925.7,7925.7,Оплачен вовремя
14987,1244,2025-08-20,7925.7,7925.7,Оплачен вовремя
14988,1244,2025-09-19,7925.7,7925.7,Оплачен вовремя
14989,1244,2025-10-19,7925.7,7925.7,Оплачен вовремя
14990,1244,2025-11-18,7925.7,7925.7,Оплачен вовремя
14991,1244,2025-12-18,7925.7,7925.7,Оплачен вовремя
14992,1245,2025-06-01,4475.85,4475.85,Оплачен вовремя
14993,1245,2025-07-01,4475.85,4475.85,Оплачен вовремя
14994,1245,2025-07-31,4475.85,4475.85,Оплачен вовремя
14995,1245,2025-08-30,4475.85,4475.85,Оплачен вовремя
14996,1245,2025-09-29,4475.85,4475.85,Оплачен вовремя
14997,1245,2025-10-29,4475.85,4475.85,Оплачен вовремя
14998,1245,2025-11-28,4475.85,4475.85,Оплачен вовремя
14999,1246,2025-01-21,11869.86,11869.86,Просрочен
15000,1246,2025-02-20,11869.86,11869.86,Оплачен вовремя
15001,1246,2025-03-22,11869.86,11869.86,Оплачен вовремя
15002,1246,2025-04-21,11869.86,11869.86,Просрочен
15003,1246,2025-05-21,11869.86,11869.86,Оплачен вовремя
15004,1246,2025-06-20,11869.86,11869.86,Просрочен
15005,1246,2025-07-20,11869.86,11869.86,Оплачен вовремя
15006,1246,2025-08-19,11869.86,0.0,Не оплачен
15007,1246,2025-09-18,11869.86,11869.86,Просрочен
15008,1246,2025-10-18,11869.86,11869.86,Оплачен вовремя
15009,1246,2025-11-17,11869.86,11869.86,Оплачен вовремя
15010,1246,2025-12-17,11869.86,11869.86,Оплачен вовремя
15011,1247,2025-04-30,17437.62,17437.62,Оплачен вовремя
15012,1247,2025-05-30,17437.62,17437.62,Оплачен вовремя
15013,1247,2025-06-29,17437.62,17437.62,Оплачен вовремя
15014,1247,2025-07-29,17437.62,17437.62,Оплачен вовремя
15015,1247,2025-08-28,17437.62,17437.62,Оплачен вовремя
15016,1247,2025-09-27,17437.62,17437.62,Оплачен вовремя
15017,1247,2025-10-27,17437.62,17437.62,Оплачен вовремя
15018,1247,2025-11-26,17437.62,17437.62,Оплачен вовремя
15019,1247,2025-12-26,17437.62,17437.62,Оплачен вовремя
15020,1248,2025-12-03,566171.38,566171.38,Оплачен вовремя
15021,1249,2023-04-27,11582.63,11582.63,Оплачен вовремя
15022,1249,2023-05-27,11582.63,11582.63,Оплачен вовремя
15023,1249,2023-06-26,11582.63,11582.63,Оплачен вовремя
15024,1249,2023-07-26,11582.63,11582.63,Оплачен вовремя
15025,1249,2023-08-25,11582.63,11582.63,Оплачен вовремя
15026,1249,2023-09-24,11582.63,11582.63,Оплачен вовремя
15027,1249,2023-10-24,11582.63,11582.63,Оплачен вовремя
15028,1249,2023-11-23,11582.63,11582.63,Оплачен вовремя
15029,1249,2023-12-23,11582.63,11582.63,Оплачен вовремя
15030,1249,2024-01-22,11582.63,11582.63,Оплачен вовремя
15031,1249,2024-02-21,11582.63,11582.63,Оплачен вовремя
15032,1249,2024-03-22,11582.63,11582.63,Оплачен вовремя
15033,1249,2024-04-21,11582.63,11582.63,Оплачен вовремя
15034,1249,2024-05-21,11582.63,11582.63,Оплачен вовремя
15035,1249,2024-06-20,11582.63,11582.63,Оплачен вовремя
15036,1249,2024-07-20,11582.63,11582.63,Оплачен вовремя
15037,1249,2024-08-19,11582.63,11582.63,Оплачен вовремя
15038,1249,2024-09-18,11582.63,11582.63,Оплачен вовремя
15039,1249,2024-10-18,11582.63,11582.63,Оплачен вовремя
15040,1249,2024-11-17,11582.63,11582.63,Оплачен вовремя
15041,1249,2024-12-17,11582.63,11582.63,Оплачен вовремя
15042,1249,2025-01-16,11582.63,11582.63,Оплачен вовремя
15043,1249,2025-02-15,11582.63,11582.63,Оплачен вовремя
15044,1249,2025-03-17,11582.63,11582.63,Оплачен вовремя
15045,1249,2025-04-16,11582.63,11582.63,Оплачен вовремя
15046,1249,2025-05-16,11582.63,11582.63,Оплачен вовремя
15047,1249,2025-06-15,11582.63,11582.63,Оплачен вовремя
15048,1249,2025-07-15,11582.63,11582.63,Оплачен вовремя
15049,1249,2025-08-14,11582.63,11582.63,Оплачен вовремя
15050,1249,2025-09-13,11582.63,11582.63,Оплачен вовремя
15051,1249,2025-10-13,11582.63,11582.63,Оплачен вовремя
15052,1249,2025-11-12,11582.63,11582.63,Оплачен вовремя
15053,1249,2025-12-12,11582.63,11582.63,Оплачен вовремя
15054,1250,2025-09-15,22189.94,22189.94,Оплачен вовремя
15055,1250,2025-10-15,22189.94,22189.94,Оплачен вовремя
15056,1250,2025-11-14,22189.94,22189.94,Оплачен вовремя
15057,1250,2025-12-14,22189.94,22189.94,Оплачен вовремя
15058,1251,2024-02-12,82209.3,82209.3,Оплачен вовремя
15059,1251,2024-03-13,82209.3,82209.3,Оплачен вовремя
15060,1251,2024-04-12,82209.3,82209.3,Оплачен вовремя
15061,1251,2024-05-12,82209.3,82209.3,Оплачен вовремя
15062,1251,2024-06-11,82209.3,82209.3,Оплачен вовремя
15063,1251,2024-07-11,82209.3,82209.3,Оплачен вовремя
15064,1251,2024-08-10,82209.3,82209.3,Оплачен вовремя
15065,1251,2024-09-09,82209.3,82209.3,Оплачен вовремя
15066,1251,2024-10-09,82209.3,82209.3,Оплачен вовремя
15067,1251,2024-11-08,82209.3,82209.3,Оплачен вовремя
15068,1251,2024-12-08,82209.3,82209.3,Оплачен вовремя
15069,1251,2025-01-07,82209.3,82209.3,Оплачен вовремя
15070,1251,2025-02-06,82209.3,82209.3,Оплачен вовремя
15071,1251,2025-03-08,82209.3,82209.3,Оплачен вовремя
15072,1251,2025-04-07,82209.3,82209.3,Оплачен вовремя
15073,1251,2025-05-07,82209.3,82209.3,Оплачен вовремя
15074,1251,2025-06-06,82209.3,82209.3,Оплачен вовремя
15075,1251,2025-07-06,82209.3,82209.3,Оплачен вовремя
15076,1251,2025-08-05,82209.3,82209.3,Оплачен вовремя
15077,1251,2025-09-04,82209.3,82209.3,Оплачен вовремя
15078,1251,2025-10-04,82209.3,82209.3,Оплачен вовремя
15079,1251,2025-11-03,82209.3,82209.3,Оплачен вовремя
15080,1251,2025-12-03,82209.3,82209.3,Оплачен вовремя
15081,1252,2025-04-25,30092.14,30092.14,Оплачен вовремя
15082,1252,2025-05-25,30092.14,30092.14,Оплачен вовремя
15083,1252,2025-06-24,30092.14,30092.14,Оплачен вовремя
15084,1252,2025-07-24,30092.14,30092.14,Оплачен вовремя
15085,1252,2025-08-23,30092.14,30092.14,Оплачен вовремя
15086,1252,2025-09-22,30092.14,30092.14,Оплачен вовремя
15087,1252,2025-10-22,30092.14,30092.14,Оплачен вовремя
15088,1252,2025-11-21,30092.14,30092.14,Оплачен вовремя
15089,1252,2025-12-21,30092.14,30092.14,Оплачен вовремя
15090,1254,2024-12-11,58515.72,58515.72,Оплачен вовремя
15091,1254,2025-01-10,58515.72,58515.72,Оплачен вовремя
15092,1254,2025-02-09,58515.72,58515.72,Оплачен вовремя
15093,1254,2025-03-11,58515.72,58515.72,Оплачен вовремя
15094,1254,2025-04-10,58515.72,58515.72,Оплачен вовремя
15095,1254,2025-05-10,58515.72,58515.72,Оплачен вовремя
15096,1254,2025-06-09,58515.72,58515.72,Оплачен вовремя
15097,1254,2025-07-09,58515.72,58515.72,Оплачен вовремя
15098,1254,2025-08-08,58515.72,58515.72,Оплачен вовремя
15099,1254,2025-09-07,58515.72,58515.72,Оплачен вовремя
15100,1254,2025-10-07,58515.72,58515.72,Оплачен вовремя
15101,1254,2025-11-06,58515.72,58515.72,Оплачен вовремя
15102,1254,2025-12-06,58515.72,58515.72,Оплачен вовремя
15103,1255,2025-10-26,59620.97,59620.97,Оплачен вовремя
15104,1255,2025-11-25,59620.97,59620.97,Оплачен вовремя
15105,1255,2025-12-25,59620.97,59620.97,Оплачен вовремя
15106,1256,2022-09-16,64711.79,64711.79,Оплачен вовремя
15107,1256,2022-10-16,64711.79,0.0,Не оплачен
15108,1256,2022-11-15,64711.79,64711.79,Оплачен вовремя
15109,1256,2022-12-15,64711.79,0.0,Не оплачен
15110,1256,2023-01-14,64711.79,64711.79,Оплачен вовремя
15111,1256,2023-02-13,64711.79,64711.79,Просрочен
15112,1256,2023-03-15,64711.79,64711.79,Оплачен вовремя
15113,1256,2023-04-14,64711.79,64711.79,Оплачен вовремя
15114,1256,2023-05-14,64711.79,0.0,Не оплачен
15115,1256,2023-06-13,64711.79,64711.79,Оплачен вовремя
15116,1256,2023-07-13,64711.79,64711.79,Просрочен
15117,1256,2023-08-12,64711.79,0.0,Не оплачен
15118,1257,2025-03-30,31364.19,31364.19,Оплачен вовремя
15119,1257,2025-04-29,31364.19,31364.19,Оплачен вовремя
15120,1257,2025-05-29,31364.19,31364.19,Оплачен вовремя
15121,1257,2025-06-28,31364.19,31364.19,Оплачен вовремя
15122,1257,2025-07-28,31364.19,31364.19,Оплачен вовремя
15123,1257,2025-08-27,31364.19,31364.19,Оплачен вовремя
15124,1257,2025-09-26,31364.19,31364.19,Оплачен вовремя
15125,1257,2025-10-26,31364.19,31364.19,Оплачен вовремя
15126,1257,2025-11-25,31364.19,31364.19,Оплачен вовремя
15127,1257,2025-12-25,31364.19,31364.19,Оплачен вовремя
15128,1258,2025-09-20,12786.12,12786.12,Оплачен вовремя
15129,1258,2025-10-20,12786.12,12786.12,Оплачен вовремя
15130,1258,2025-11-19,12786.12,12786.12,Оплачен вовремя
15131,1258,2025-12-19,12786.12,12786.12,Оплачен вовремя
15132,1260,2022-08-04,7111.07,7111.07,Оплачен вовремя
15133,1260,2022-09-03,7111.07,7111.07,Оплачен вовремя
15134,1260,2022-10-03,7111.07,7111.07,Оплачен вовремя
15135,1260,2022-11-02,7111.07,7111.07,Оплачен вовремя
15136,1260,2022-12-02,7111.07,7111.07,Оплачен вовремя
15137,1260,2023-01-01,7111.07,7111.07,Оплачен вовремя
15138,1260,2023-01-31,7111.07,7111.07,Оплачен вовремя
15139,1260,2023-03-02,7111.07,7111.07,Оплачен вовремя
15140,1260,2023-04-01,7111.07,7111.07,Оплачен вовремя
15141,1260,2023-05-01,7111.07,7111.07,Оплачен вовремя
15142,1260,2023-05-31,7111.07,7111.07,Оплачен вовремя
15143,1260,2023-06-30,7111.07,7111.07,Оплачен вовремя
15144,1260,2023-07-30,7111.07,7111.07,Оплачен вовремя
15145,1260,2023-08-29,7111.07,7111.07,Оплачен вовремя
15146,1260,2023-09-28,7111.07,7111.07,Оплачен вовремя
15147,1260,2023-10-28,7111.07,7111.07,Оплачен вовремя
15148,1260,2023-11-27,7111.07,7111.07,Оплачен вовремя
15149,1260,2023-12-27,7111.07,7111.07,Оплачен вовремя
15150,1260,2024-01-26,7111.07,7111.07,Оплачен вовремя
15151,1260,2024-02-25,7111.07,7111.07,Оплачен вовремя
15152,1260,2024-03-26,7111.07,7111.07,Оплачен вовремя
15153,1260,2024-04-25,7111.07,7111.07,Оплачен вовремя
15154,1260,2024-05-25,7111.07,7111.07,Оплачен вовремя
15155,1260,2024-06-24,7111.07,7111.07,Оплачен вовремя
15156,1261,2024-11-04,659656.71,659656.71,Оплачен вовремя
15157,1261,2024-12-04,659656.71,659656.71,Оплачен вовремя
15158,1261,2025-01-03,659656.71,659656.71,Оплачен вовремя
15159,1261,2025-02-02,659656.71,0.0,Не оплачен
15160,1261,2025-03-04,659656.71,659656.71,Оплачен вовремя
15161,1261,2025-04-03,659656.71,659656.71,Оплачен вовремя
15162,1262,2024-01-06,29595.56,29595.56,Оплачен вовремя
15163,1262,2024-02-05,29595.56,29595.56,Оплачен вовремя
15164,1262,2024-03-06,29595.56,29595.56,Оплачен вовремя
15165,1262,2024-04-05,29595.56,29595.56,Оплачен вовремя
15166,1262,2024-05-05,29595.56,29595.56,Оплачен вовремя
15167,1262,2024-06-04,29595.56,29595.56,Оплачен вовремя
15168,1262,2024-07-04,29595.56,29595.56,Оплачен вовремя
